sender,recipient,time,keyword_flag,suspicious_keyword_count,exfil_flag,subject_len,sentiment,caps_ratio,is_external,has_attachment,attachment_size_bytes
karen.watson@acmecorp.com,steven.robinson@acmecorp.com,2024-03-08 19:08:00,0,0,0,20,0,0.15,0,0,0
margaret.patel@acmecorp.com,samuel.diaz@acmecorp.com,2024-03-08 18:01:00,0,0,0,13,0,0.154,0,0,0
jason.hughes@acmecorp.com,deborah.kelly@acmecorp.com,2024-03-08 20:19:00,0,0,0,25,0,0.12,0,0,0
mark.wright@acmecorp.com,patrick.kelly@acmecorp.com,2024-03-08 16:10:00,0,0,0,21,0,0.143,0,1,786146
mark.anderson@acmecorp.com,contact115@yahoo.com,2024-03-08 13:47:00,0,0,0,16,0,0.125,1,0,0
michelle.robinson@acmecorp.com,samantha.cook@acmecorp.com,2024-03-08 19:35:00,1,2,0,29,0,0.138,0,1,30635850
sharon.lee@acmecorp.com,stephanie.morales@acmecorp.com,2024-03-08 08:22:00,0,0,0,21,0,0.143,0,0,0
laura.williams@acmecorp.com,donald.lee@acmecorp.com,2024-03-08 07:18:00,0,0,0,25,0,0.12,0,0,0
amy.phillips@acmecorp.com,mark.edwards@acmecorp.com,2024-03-08 16:11:00,0,0,0,19,0,0.158,0,0,0
emily.foster@acmecorp.com,anthony.wright@acmecorp.com,2024-03-08 20:53:00,0,0,0,29,0,0.103,0,1,1870557
anna.reyes@acmecorp.com,donald.lee@acmecorp.com,2024-03-08 09:16:00,0,0,0,23,0,0.13,0,0,0
christine.evans@acmecorp.com,brandon.castillo@acmecorp.com,2024-03-08 12:00:00,0,0,0,20,0,0.1,0,0,0
eric.harris@acmecorp.com,stephen.johnson@acmecorp.com,2024-03-08 15:13:00,0,0,0,20,0,0.15,0,0,0
david.cook@acmecorp.com,alexander.rodriguez@acmecorp.com,2024-03-08 20:28:00,0,0,0,25,0,0.12,0,1,734247
paul.lee@acmecorp.com,stephanie.sanders@acmecorp.com,2024-03-08 15:04:00,0,0,0,13,0,0.154,0,0,0
kenneth.long@acmecorp.com,gary.ramirez@acmecorp.com,2024-03-08 11:04:00,0,0,0,13,0,0.154,0,0,0
nancy.scott@acmecorp.com,kathleen.cruz@acmecorp.com,2024-03-08 07:38:00,0,0,0,16,0,0.125,0,0,0
christine.peterson@acmecorp.com,stephanie.sanders@acmecorp.com,2024-03-08 09:46:00,0,0,0,23,0,0.13,0,0,0
karen.robinson@acmecorp.com,shirley.cox@acmecorp.com,2024-03-08 10:07:00,0,0,0,16,0,0.125,0,1,45732
steven.robinson@acmecorp.com,jason.hughes@acmecorp.com,2024-03-08 08:10:00,0,0,0,25,0,0.12,0,0,0
gary.ramirez@acmecorp.com,christine.wilson@acmecorp.com,2024-03-08 18:16:00,0,0,0,29,0,0.103,0,0,0
christine.evans@acmecorp.com,samuel.diaz@acmecorp.com,2024-03-08 08:57:00,0,0,0,19,0,0.158,0,0,0
scott.garcia@acmecorp.com,samantha.cook@acmecorp.com,2024-03-08 12:12:00,0,0,0,25,0,0.12,0,0,0
karen.edwards@acmecorp.com,carol.baker@acmecorp.com,2024-03-08 10:23:00,0,0,0,21,0,0.143,0,0,0
shirley.cox@acmecorp.com,sharon.lee@acmecorp.com,2024-03-08 19:16:00,0,0,0,21,0,0.19,0,0,0
michelle.robinson@acmecorp.com,cynthia.cruz@acmecorp.com,2024-03-08 17:50:00,0,0,0,25,0,0.12,0,1,654649
charles.patel@acmecorp.com,catherine.green@acmecorp.com,2024-03-08 20:23:00,0,0,0,11,0,0.182,0,0,0
cynthia.taylor@acmecorp.com,edward.miller@acmecorp.com,2024-03-08 18:00:00,0,0,0,21,0,0.143,0,1,3265122
nancy.howard@acmecorp.com,edward.miller@acmecorp.com,2024-03-08 19:29:00,1,2,1,21,0,0.143,0,1,10630068
christine.evans@acmecorp.com,cynthia.taylor@acmecorp.com,2024-03-08 16:18:00,0,0,0,21,0,0.143,0,1,2767771
karen.robinson@acmecorp.com,paul.torres@acmecorp.com,2024-03-08 07:35:00,0,0,0,21,0,0.19,0,0,0
kathleen.smith@acmecorp.com,maria.gray@acmecorp.com,2024-03-08 07:28:00,0,0,0,16,0,0.125,0,0,0
kathleen.stewart@acmecorp.com,kathleen.cruz@acmecorp.com,2024-03-08 14:48:00,0,0,0,19,0,0.158,0,0,0
shirley.cox@acmecorp.com,christine.evans@acmecorp.com,2024-03-08 10:47:00,0,0,0,21,0,0.143,0,0,0
anna.reyes@acmecorp.com,shirley.cox@acmecorp.com,2024-03-08 18:44:00,0,0,0,21,0,0.143,0,0,0
carol.baker@acmecorp.com,sharon.lee@acmecorp.com,2024-03-08 12:52:00,0,0,0,23,0,0.13,0,0,0
patricia.garcia@acmecorp.com,maria.gray@acmecorp.com,2024-03-08 10:51:00,0,0,0,19,0,0.158,0,0,0
kathleen.smith@acmecorp.com,justin.phillips@acmecorp.com,2024-03-08 12:33:00,0,0,0,21,0,0.19,0,0,0
brian.lewis@acmecorp.com,alexander.rodriguez@acmecorp.com,2024-03-08 14:39:00,0,0,0,23,0,0.13,0,1,4603900
alexander.martin@acmecorp.com,rachel.foster@acmecorp.com,2024-03-08 07:03:00,0,0,0,20,0,0.15,0,1,1492857
brian.lewis@acmecorp.com,edward.miller@acmecorp.com,2024-03-08 09:31:00,0,0,0,20,0,0.15,0,1,438026
stephen.ortiz@acmecorp.com,christine.wood@acmecorp.com,2024-03-08 14:53:00,0,0,0,25,0,0.12,0,1,4659026
kimberly.long@acmecorp.com,justin.kim@acmecorp.com,2024-03-08 10:35:00,0,0,0,25,0,0.12,0,0,0
raymond.parker@acmecorp.com,rachel.foster@acmecorp.com,2024-03-08 10:12:00,0,0,0,29,0,0.103,0,0,0
stephen.johnson@acmecorp.com,elizabeth.alvarez@acmecorp.com,2024-03-08 11:49:00,0,0,0,23,0,0.13,0,1,758527
sharon.sanders@acmecorp.com,catherine.green@acmecorp.com,2024-03-08 17:37:00,0,0,0,21,0,0.19,0,0,0
janet.morales@acmecorp.com,patrick.kelly@acmecorp.com,2024-03-08 07:35:00,0,0,0,20,0,0.15,0,0,0
brian.lewis@acmecorp.com,anna.reyes@acmecorp.com,2024-03-08 16:37:00,0,0,0,19,0,0.158,0,0,0
kenneth.long@acmecorp.com,cynthia.cruz@acmecorp.com,2024-03-08 14:21:00,0,0,0,23,0,0.13,0,0,0
emily.foster@acmecorp.com,angela.hernandez@acmecorp.com,2024-03-08 19:23:00,0,0,0,20,0,0.1,0,0,0
timothy.scott@acmecorp.com,christine.peterson@acmecorp.com,2024-03-08 18:45:00,0,0,0,11,0,0.182,0,1,1576467
thomas.hall@acmecorp.com,justin.kim@acmecorp.com,2024-03-08 18:13:00,0,0,0,19,0,0.158,0,1,1720801
christine.peterson@acmecorp.com,nancy.howard@acmecorp.com,2024-03-08 15:21:00,0,0,0,11,0,0.182,0,0,0
stephanie.morales@acmecorp.com,maria.gray@acmecorp.com,2024-03-08 19:31:00,0,0,0,19,0,0.158,0,0,0
stephanie.morales@acmecorp.com,contact45@outlook.com,2024-03-08 08:06:00,0,0,0,23,0,0.13,1,1,3319235
jessica.reyes@acmecorp.com,cynthia.cruz@acmecorp.com,2024-03-08 15:11:00,0,0,0,19,0,0.158,0,0,0
samuel.diaz@acmecorp.com,anthony.wright@acmecorp.com,2024-03-08 16:07:00,0,0,0,25,0,0.12,0,0,0
gary.williams@acmecorp.com,sharon.rodriguez@acmecorp.com,2024-03-08 18:50:00,0,0,0,25,0,0.12,0,0,0
brandon.castillo@acmecorp.com,benjamin.cox@acmecorp.com,2024-03-08 11:17:00,0,0,0,21,0,0.19,0,0,0
sharon.lee@acmecorp.com,pamela.gray@acmecorp.com,2024-03-08 19:19:00,0,0,0,23,0,0.13,0,0,0
mark.wright@acmecorp.com,ryan.lopez@acmecorp.com,2024-03-08 20:25:00,0,0,0,23,0,0.13,0,0,0
brian.lewis@acmecorp.com,angela.hernandez@acmecorp.com,2024-03-08 11:21:00,0,0,0,21,0,0.143,0,1,736419
maria.gray@acmecorp.com,steven.miller@acmecorp.com,2024-03-08 11:02:00,0,0,0,23,0,0.13,0,0,0
steven.miller@acmecorp.com,contact43@gmail.com,2024-03-08 07:32:00,0,0,0,21,0,0.19,1,0,0
gary.williams@acmecorp.com,gary.ramirez@acmecorp.com,2024-03-08 10:38:00,0,0,0,23,0,0.13,0,1,2855327
karen.watson@acmecorp.com,contact157@yahoo.com,2024-03-08 15:00:00,1,2,1,21,0,0.143,1,0,0
raymond.parker@acmecorp.com,ashley.thomas@acmecorp.com,2024-03-08 16:41:00,0,0,0,13,0,0.154,0,0,0
lisa.cox@acmecorp.com,margaret.ross@acmecorp.com,2024-03-08 09:43:00,0,0,0,21,0,0.19,0,0,0
emma.diaz@acmecorp.com,christine.peterson@acmecorp.com,2024-03-08 17:37:00,0,0,0,16,0,0.125,0,0,0
margaret.ross@acmecorp.com,mark.wright@acmecorp.com,2024-03-08 14:57:00,0,0,0,20,0,0.15,0,0,0
sharon.rodriguez@acmecorp.com,stephen.nguyen@acmecorp.com,2024-03-08 18:48:00,0,0,0,29,0,0.103,0,0,0
patrick.kelly@acmecorp.com,edward.miller@acmecorp.com,2024-03-08 18:34:00,0,0,0,19,0,0.158,0,0,0
kimberly.james@acmecorp.com,contact199@protonmail.com,2024-03-08 16:16:00,0,0,0,16,0,0.125,1,0,0
jessica.reyes@acmecorp.com,gary.williams@acmecorp.com,2024-03-08 07:11:00,0,0,0,20,0,0.15,0,0,0
christine.wilson@acmecorp.com,mark.wright@acmecorp.com,2024-03-08 10:11:00,0,0,0,16,0,0.125,0,0,0
margaret.ross@acmecorp.com,contact161@protonmail.com,2024-03-08 08:42:00,0,0,0,25,0,0.12,1,0,0
elizabeth.alvarez@acmecorp.com,amy.phillips@acmecorp.com,2024-03-08 13:05:00,0,0,0,21,0,0.19,0,0,0
linda.perez@acmecorp.com,contact166@gmail.com,2024-03-08 17:03:00,0,0,0,19,0,0.158,1,0,0
sharon.rodriguez@acmecorp.com,contact58@protonmail.com,2024-03-08 19:35:00,0,0,0,21,0,0.143,1,1,3260785
margaret.wood@acmecorp.com,contact157@protonmail.com,2024-03-08 18:37:00,0,0,0,23,0,0.13,1,0,0
anthony.mendoza@acmecorp.com,scott.garcia@acmecorp.com,2024-03-08 10:18:00,0,0,0,25,0,0.12,0,1,2253906
emma.diaz@acmecorp.com,michelle.robinson@acmecorp.com,2024-03-08 18:17:00,0,0,0,21,0,0.143,0,0,0
mark.wright@acmecorp.com,nancy.howard@acmecorp.com,2024-03-08 17:03:00,0,0,0,20,0,0.15,0,1,2488522
melissa.howard@acmecorp.com,gary.williams@acmecorp.com,2024-03-08 10:08:00,0,0,0,29,0,0.103,0,1,1247717
anthony.mendoza@acmecorp.com,christine.wilson@acmecorp.com,2024-03-08 12:31:00,0,0,0,20,0,0.15,0,0,0
stephen.nguyen@acmecorp.com,margaret.patel@acmecorp.com,2024-03-08 09:56:00,0,0,0,25,0,0.12,0,1,4634008
steven.robinson@acmecorp.com,angela.hernandez@acmecorp.com,2024-03-08 19:12:00,0,0,0,20,0,0.15,0,0,0
sharon.sanders@acmecorp.com,mark.anderson@acmecorp.com,2024-03-08 07:13:00,0,0,0,11,0,0.182,0,0,0
alexander.martin@acmecorp.com,christine.wood@acmecorp.com,2024-03-08 20:02:00,0,0,0,16,0,0.125,0,0,0
ryan.lopez@acmecorp.com,margaret.ross@acmecorp.com,2024-03-08 10:02:00,0,0,0,20,0,0.15,0,0,0
elizabeth.alvarez@acmecorp.com,contact38@yahoo.com,2024-03-08 08:18:00,0,0,0,21,0,0.143,1,1,1917179
amy.phillips@acmecorp.com,ashley.long@acmecorp.com,2024-03-08 14:21:00,0,0,0,25,0,0.12,0,1,1470247
christine.wood@acmecorp.com,lisa.cox@acmecorp.com,2024-03-08 20:48:00,0,0,0,13,0,0.154,0,0,0
thomas.hall@acmecorp.com,kathleen.smith@acmecorp.com,2024-03-08 11:14:00,0,0,0,25,0,0.12,0,0,0
angela.hernandez@acmecorp.com,melissa.howard@acmecorp.com,2024-03-08 13:58:00,0,0,0,19,0,0.158,0,1,1607719
david.cook@acmecorp.com,steven.miller@acmecorp.com,2024-03-08 13:42:00,0,0,0,21,0,0.19,0,1,2433655
sandra.campbell@acmecorp.com,nancy.howard@acmecorp.com,2024-03-08 10:33:00,0,0,0,16,0,0.125,0,0,0
anthony.mendoza@acmecorp.com,stephen.nguyen@acmecorp.com,2024-03-08 15:21:00,0,0,0,21,0,0.143,0,0,0
shirley.cox@acmecorp.com,paul.torres@acmecorp.com,2024-03-08 18:01:00,0,0,0,25,0,0.12,0,0,0
christine.wilson@acmecorp.com,paul.lee@acmecorp.com,2024-03-08 08:50:00,0,0,0,20,0,0.1,0,0,0
michelle.robinson@acmecorp.com,contact4@protonmail.com,2024-03-08 09:51:00,0,0,0,21,0,0.143,1,0,0
brian.chavez@acmecorp.com,paul.torres@acmecorp.com,2024-03-08 20:52:00,0,0,0,16,0,0.125,0,0,0
edward.miller@acmecorp.com,mark.anderson@acmecorp.com,2024-03-08 14:37:00,0,0,0,20,0,0.1,0,0,0
scott.garcia@acmecorp.com,ashley.thomas@acmecorp.com,2024-03-08 10:58:00,0,0,0,21,0,0.19,0,1,2777722
justin.king@acmecorp.com,donald.taylor@acmecorp.com,2024-03-08 20:24:00,0,0,0,21,0,0.143,0,0,0
michael.bailey@acmecorp.com,shirley.cox@acmecorp.com,2024-03-08 08:31:00,0,0,0,25,0,0.12,0,1,3721671
sharon.lee@acmecorp.com,rachel.foster@acmecorp.com,2024-03-08 15:37:00,0,0,0,16,0,0.125,0,0,0
rachel.foster@acmecorp.com,laura.ruiz@acmecorp.com,2024-03-08 15:14:00,0,0,0,21,0,0.143,0,0,0
michelle.robinson@acmecorp.com,nancy.scott@acmecorp.com,2024-03-08 11:03:00,0,0,0,19,0,0.158,0,0,0
steven.robinson@acmecorp.com,timothy.scott@acmecorp.com,2024-03-08 09:08:00,0,0,0,23,0,0.13,0,0,0
katherine.cooper@acmecorp.com,michael.bailey@acmecorp.com,2024-03-08 17:28:00,0,0,0,21,0,0.143,0,0,0
christine.wood@acmecorp.com,stephanie.sanders@acmecorp.com,2024-03-08 15:22:00,0,0,0,16,0,0.125,0,0,0
andrew.rogers@acmecorp.com,michael.bailey@acmecorp.com,2024-03-08 09:18:00,0,0,0,21,0,0.143,0,0,0
emma.diaz@acmecorp.com,paul.torres@acmecorp.com,2024-03-08 14:32:00,0,0,0,19,0,0.158,0,1,1606329
donald.lee@acmecorp.com,katherine.cooper@acmecorp.com,2024-03-08 12:04:00,0,0,0,19,0,0.158,0,0,0
rachel.foster@acmecorp.com,samuel.diaz@acmecorp.com,2024-03-08 13:28:00,0,0,0,19,0,0.158,0,0,0
andrew.rogers@acmecorp.com,patrick.kelly@acmecorp.com,2024-03-08 18:49:00,0,0,0,20,0,0.15,0,0,0
gary.williams@acmecorp.com,pamela.gray@acmecorp.com,2024-03-08 14:05:00,0,0,0,25,0,0.12,0,0,0
ryan.lopez@acmecorp.com,samantha.cook@acmecorp.com,2024-03-08 17:47:00,0,0,0,25,0,0.12,0,1,4569706
kathleen.stewart@acmecorp.com,sharon.lee@acmecorp.com,2024-03-08 09:52:00,0,0,0,25,0,0.12,0,0,0
michelle.robinson@acmecorp.com,kimberly.james@acmecorp.com,2024-03-08 15:48:00,0,0,0,23,0,0.13,0,0,0
karen.edwards@acmecorp.com,alexander.rodriguez@acmecorp.com,2024-03-08 16:21:00,1,1,1,19,0,0.158,0,1,28702215
samuel.diaz@acmecorp.com,karen.edwards@acmecorp.com,2024-03-08 12:32:00,0,0,0,20,0,0.15,0,1,3768936
charles.patel@acmecorp.com,pamela.gray@acmecorp.com,2024-03-08 13:33:00,1,1,1,18,0,0.167,0,1,41690131
dennis.jimenez@acmecorp.com,paul.lee@acmecorp.com,2024-03-08 08:34:00,0,0,0,20,0,0.15,0,0,0
nicole.brooks@acmecorp.com,emily.foster@acmecorp.com,2024-03-08 11:24:00,0,0,0,21,0,0.19,0,0,0
eric.harris@acmecorp.com,elizabeth.alvarez@acmecorp.com,2024-03-08 08:13:00,0,0,0,23,0,0.13,0,0,0
stephen.ortiz@acmecorp.com,christine.peterson@acmecorp.com,2024-03-08 15:36:00,0,0,0,19,0,0.158,0,0,0
shirley.cox@acmecorp.com,christine.wilson@acmecorp.com,2024-03-08 14:25:00,0,0,0,25,0,0.12,0,0,0
christine.wood@acmecorp.com,karen.watson@acmecorp.com,2024-03-08 08:22:00,0,0,0,19,0,0.158,0,1,985629
alexander.martin@acmecorp.com,christine.wilson@acmecorp.com,2024-03-09 10:48:00,0,0,0,20,0,0.15,0,0,0
thomas.hall@acmecorp.com,david.jones@acmecorp.com,2024-03-09 10:26:00,0,0,0,19,0,0.158,0,0,0
christine.evans@acmecorp.com,laura.williams@acmecorp.com,2024-03-09 09:27:00,0,0,0,23,0,0.13,0,1,750438
sharon.lee@acmecorp.com,deborah.kelly@acmecorp.com,2024-03-09 12:56:00,0,0,0,25,0,0.12,0,0,0
paul.lee@acmecorp.com,stephen.nguyen@acmecorp.com,2024-03-09 16:25:00,0,0,0,20,0,0.15,0,0,0
david.cook@acmecorp.com,anthony.bennett@acmecorp.com,2024-03-09 20:37:00,0,0,0,25,0,0.12,0,1,2562251
david.cook@acmecorp.com,alexander.martin@acmecorp.com,2024-03-09 17:48:00,0,0,0,29,0,0.103,0,0,0
anna.reyes@acmecorp.com,jennifer.sanders@acmecorp.com,2024-03-09 18:12:00,0,0,0,19,0,0.158,0,0,0
brandon.reed@acmecorp.com,rachel.foster@acmecorp.com,2024-03-09 17:56:00,0,0,0,23,0,0.13,0,0,0
lisa.cox@acmecorp.com,benjamin.cox@acmecorp.com,2024-03-09 07:00:00,0,0,0,20,0,0.15,0,0,0
kathleen.cruz@acmecorp.com,sharon.sanders@acmecorp.com,2024-03-09 11:34:00,0,0,0,29,0,0.103,0,0,0
stephanie.sanders@acmecorp.com,margaret.ross@acmecorp.com,2024-03-09 08:53:00,0,0,0,21,0,0.143,0,0,0
karen.watson@acmecorp.com,margaret.ross@acmecorp.com,2024-03-09 20:39:00,0,0,0,20,0,0.15,0,0,0
carol.baker@acmecorp.com,charles.patel@acmecorp.com,2024-03-09 08:54:00,0,0,0,25,0,0.12,0,0,0
paul.torres@acmecorp.com,patricia.garcia@acmecorp.com,2024-03-09 18:20:00,0,0,0,21,0,0.143,0,0,0
mark.anderson@acmecorp.com,nancy.howard@acmecorp.com,2024-03-09 16:37:00,0,0,0,16,0,0.125,0,0,0
ashley.long@acmecorp.com,margaret.patel@acmecorp.com,2024-03-09 13:29:00,0,0,0,25,0,0.12,0,0,0
sharon.lee@acmecorp.com,charles.patel@acmecorp.com,2024-03-09 15:18:00,0,0,0,16,0,0.125,0,0,0
samuel.diaz@acmecorp.com,stephen.nguyen@acmecorp.com,2024-03-09 12:49:00,0,0,0,21,0,0.19,0,0,0
anna.reyes@acmecorp.com,michael.bailey@acmecorp.com,2024-03-09 08:54:00,1,3,0,30,-1,0.3,0,0,0
stephen.nguyen@acmecorp.com,kathleen.cruz@acmecorp.com,2024-03-09 16:34:00,0,0,0,19,0,0.158,0,0,0
kimberly.long@acmecorp.com,stephen.johnson@acmecorp.com,2024-03-09 10:20:00,0,0,0,23,0,0.13,0,0,0
kimberly.james@acmecorp.com,nancy.howard@acmecorp.com,2024-03-09 15:08:00,0,0,0,11,0,0.182,0,0,0
eric.harris@acmecorp.com,margaret.wood@acmecorp.com,2024-03-09 15:51:00,0,0,0,16,0,0.125,0,0,0
margaret.ross@acmecorp.com,thomas.hall@acmecorp.com,2024-03-09 08:08:00,0,0,0,19,0,0.158,0,0,0
nancy.howard@acmecorp.com,catherine.green@acmecorp.com,2024-03-09 09:56:00,0,0,0,20,0,0.1,0,0,0
steven.miller@acmecorp.com,gary.williams@acmecorp.com,2024-03-09 18:12:00,0,0,0,25,0,0.12,0,0,0
christine.peterson@acmecorp.com,stephen.ortiz@acmecorp.com,2024-03-09 19:09:00,1,3,0,30,-1,0.3,0,1,16799818
christine.wood@acmecorp.com,stephen.johnson@acmecorp.com,2024-03-09 11:48:00,0,0,0,16,0,0.125,0,1,4809882
gary.ramirez@acmecorp.com,brian.chavez@acmecorp.com,2024-03-09 16:29:00,0,0,0,19,0,0.158,0,0,0
melissa.howard@acmecorp.com,sharon.lee@acmecorp.com,2024-03-09 15:13:00,0,0,0,19,0,0.158,0,0,0
michelle.robinson@acmecorp.com,emma.diaz@acmecorp.com,2024-03-09 13:03:00,0,0,0,20,0,0.15,0,0,0
kimberly.james@acmecorp.com,christine.evans@acmecorp.com,2024-03-09 16:06:00,0,0,0,11,0,0.182,0,0,0
kenneth.long@acmecorp.com,kathleen.cruz@acmecorp.com,2024-03-09 11:17:00,0,0,0,25,0,0.12,0,0,0
jason.hughes@acmecorp.com,amy.phillips@acmecorp.com,2024-03-09 12:32:00,0,0,0,23,0,0.13,0,1,3478039
margaret.ross@acmecorp.com,elizabeth.mendoza@acmecorp.com,2024-03-09 13:38:00,0,0,0,16,0,0.125,0,0,0
samantha.cook@acmecorp.com,laura.williams@acmecorp.com,2024-03-09 12:25:00,0,0,0,23,0,0.13,0,1,2802984
brian.lewis@acmecorp.com,sharon.lee@acmecorp.com,2024-03-09 15:08:00,0,0,0,29,0,0.103,0,0,0
kathleen.smith@acmecorp.com,christopher.martinez@acmecorp.com,2024-03-09 13:10:00,0,0,0,20,0,0.15,0,1,2960450
dennis.jimenez@acmecorp.com,emily.foster@acmecorp.com,2024-03-09 19:23:00,0,0,0,25,0,0.12,0,1,2442707
linda.perez@acmecorp.com,kathleen.cruz@acmecorp.com,2024-03-09 18:25:00,0,0,0,25,0,0.12,0,1,711577
eric.harris@acmecorp.com,emily.foster@acmecorp.com,2024-03-09 18:48:00,0,0,0,21,0,0.143,0,0,0
christopher.martinez@acmecorp.com,emily.foster@acmecorp.com,2024-03-09 07:45:00,0,0,0,25,0,0.12,0,0,0
stephanie.sanders@acmecorp.com,anthony.bennett@acmecorp.com,2024-03-09 13:05:00,0,0,0,29,0,0.103,0,0,0
ryan.lopez@acmecorp.com,kimberly.long@acmecorp.com,2024-03-09 14:12:00,0,0,0,21,0,0.143,0,0,0
stephen.nguyen@acmecorp.com,brian.chavez@acmecorp.com,2024-03-09 13:27:00,0,0,0,21,0,0.143,0,0,0
sharon.rodriguez@acmecorp.com,contact49@outlook.com,2024-03-09 19:13:00,0,0,0,20,0,0.15,1,0,0
kimberly.james@acmecorp.com,jason.hughes@acmecorp.com,2024-03-09 19:18:00,0,0,0,20,0,0.1,0,0,0
sharon.sanders@acmecorp.com,karen.watson@acmecorp.com,2024-03-09 11:15:00,0,0,0,29,0,0.103,0,0,0
cynthia.taylor@acmecorp.com,sharon.lee@acmecorp.com,2024-03-09 19:43:00,1,2,1,27,0,0.148,0,1,34562399
brandon.castillo@acmecorp.com,mark.anderson@acmecorp.com,2024-03-09 16:18:00,0,0,0,29,0,0.103,0,0,0
gary.williams@acmecorp.com,michelle.robinson@acmecorp.com,2024-03-09 20:16:00,0,0,0,23,0,0.13,0,0,0
brian.chavez@acmecorp.com,contact104@protonmail.com,2024-03-09 08:59:00,1,1,0,32,0,0.125,1,0,0
eric.harris@acmecorp.com,scott.garcia@acmecorp.com,2024-03-09 16:16:00,0,0,0,29,0,0.103,0,0,0
kimberly.james@acmecorp.com,brian.lewis@acmecorp.com,2024-03-09 08:46:00,0,0,0,16,0,0.125,0,0,0
margaret.ross@acmecorp.com,ashley.thomas@acmecorp.com,2024-03-09 15:20:00,0,0,0,13,0,0.154,0,0,0
angela.hernandez@acmecorp.com,christine.wilson@acmecorp.com,2024-03-09 19:21:00,0,0,0,13,0,0.154,0,0,0
eric.harris@acmecorp.com,carol.baker@acmecorp.com,2024-03-09 13:21:00,0,0,0,20,0,0.15,0,1,3912201
steven.robinson@acmecorp.com,timothy.scott@acmecorp.com,2024-03-09 14:44:00,0,0,0,23,0,0.13,0,0,0
timothy.scott@acmecorp.com,brandon.reed@acmecorp.com,2024-03-09 13:44:00,0,0,0,23,0,0.13,0,0,0
shirley.cox@acmecorp.com,stephen.nguyen@acmecorp.com,2024-03-09 14:04:00,0,0,0,21,0,0.19,0,0,0
kimberly.james@acmecorp.com,kimberly.long@acmecorp.com,2024-03-09 09:11:00,0,0,0,23,0,0.13,0,1,2717271
sharon.lee@acmecorp.com,justin.kim@acmecorp.com,2024-03-09 10:58:00,0,0,0,29,0,0.103,0,1,3095805
justin.king@acmecorp.com,laura.williams@acmecorp.com,2024-03-09 18:47:00,0,0,0,21,0,0.19,0,0,0
christopher.martinez@acmecorp.com,timothy.scott@acmecorp.com,2024-03-09 16:04:00,0,0,0,25,0,0.12,0,0,0
janet.morales@acmecorp.com,patrick.kelly@acmecorp.com,2024-03-09 10:54:00,0,0,0,21,0,0.143,0,1,1729944
maria.gray@acmecorp.com,kathleen.cruz@acmecorp.com,2024-03-09 10:06:00,0,0,0,19,0,0.158,0,0,0
laura.ruiz@acmecorp.com,kimberly.james@acmecorp.com,2024-03-09 11:49:00,0,0,0,20,0,0.1,0,0,0
christopher.martinez@acmecorp.com,patrick.kelly@acmecorp.com,2024-03-09 19:19:00,1,3,0,30,-1,0.3,0,0,0
brandon.castillo@acmecorp.com,nancy.howard@acmecorp.com,2024-03-09 13:47:00,0,0,0,25,0,0.12,0,0,0
thomas.hall@acmecorp.com,elizabeth.mendoza@acmecorp.com,2024-03-09 14:55:00,0,0,0,25,0,0.12,0,0,0
brian.lewis@acmecorp.com,karen.edwards@acmecorp.com,2024-03-09 20:05:00,0,0,0,16,0,0.125,0,0,0
stephen.ortiz@acmecorp.com,stephen.johnson@acmecorp.com,2024-03-09 13:44:00,0,0,0,23,0,0.13,0,1,454223
maria.gray@acmecorp.com,alexander.rodriguez@acmecorp.com,2024-03-09 15:46:00,0,0,0,25,0,0.12,0,0,0
karen.robinson@acmecorp.com,ashley.long@acmecorp.com,2024-03-09 09:31:00,0,0,0,23,0,0.13,0,0,0
justin.king@acmecorp.com,karen.watson@acmecorp.com,2024-03-09 11:39:00,0,0,0,21,0,0.143,0,0,0
ryan.lopez@acmecorp.com,emma.diaz@acmecorp.com,2024-03-09 11:31:00,0,0,0,16,0,0.125,0,1,3438941
alexander.martin@acmecorp.com,angela.hernandez@acmecorp.com,2024-03-09 12:44:00,0,0,0,23,0,0.13,0,0,0
stephanie.morales@acmecorp.com,margaret.wood@acmecorp.com,2024-03-09 18:44:00,0,0,0,16,0,0.125,0,0,0
charles.patel@acmecorp.com,brian.lewis@acmecorp.com,2024-03-09 20:32:00,0,0,0,19,0,0.158,0,0,0
sandra.campbell@acmecorp.com,stephen.nguyen@acmecorp.com,2024-03-09 13:27:00,0,0,0,20,0,0.15,0,0,0
raymond.parker@acmecorp.com,elizabeth.alvarez@acmecorp.com,2024-03-09 07:51:00,0,0,0,20,0,0.15,0,0,0
justin.phillips@acmecorp.com,cynthia.taylor@acmecorp.com,2024-03-09 07:49:00,1,2,0,29,0,0.138,0,1,38635908
margaret.patel@acmecorp.com,nicole.brooks@acmecorp.com,2024-03-09 15:45:00,0,0,0,23,0,0.13,0,0,0
donald.taylor@acmecorp.com,kathleen.smith@acmecorp.com,2024-03-09 17:26:00,0,0,0,25,0,0.12,0,0,0
karen.watson@acmecorp.com,maria.gray@acmecorp.com,2024-03-09 08:56:00,0,0,0,25,0,0.12,0,0,0
gary.williams@acmecorp.com,jennifer.sanders@acmecorp.com,2024-03-09 19:08:00,0,0,0,23,0,0.13,0,1,1554140
carol.baker@acmecorp.com,patricia.garcia@acmecorp.com,2024-03-09 08:19:00,0,0,0,29,0,0.103,0,0,0
